date,ticker,activity,sentiment
2022-05-12,QQQ,0.0312,3
2022-05-12,NVDA,0.0306,-4
2022-05-12,MSFT,0.0161,-4
2022-05-12,FB,0.0143,-2
2022-05-12,AMD,0.0454,-5
2022-05-12,AAPL,0.0524,-6
2022-05-11,TSLA,0.0423,1
2022-05-11,TQQQ,0.0247,2
2022-05-11,SQQQ,0.0321,8
2022-05-11,SPY,0.0389,5
2022-05-11,RBLX,0.0148,0
2022-05-11,QQQ,0.0328,4
2022-05-11,NVDA,0.0313,-2
2022-05-11,COIN,0.0151,-7
2022-05-11,AMD,0.0559,-2
2022-05-11,AAPL,0.0467,-4
2022-05-10,TSLA,0.036,1
2022-05-10,TQQQ,0.0258,2
2022-05-10,SQQQ,0.0292,7
2022-05-10,SPY,0.0395,6
2022-05-10,QQQ,0.0322,4
2022-05-10,NVDA,0.0331,-1
2022-05-10,MSFT,0.0129,-1
2022-05-10,FB,0.0152,-3
2022-05-10,AMD,0.0604,-2
2022-05-10,AAPL,0.0351,-5
2022-05-09,TSLA,0.0399,2
2022-05-09,TQQQ,0.022,3
2022-05-09,SQQQ,0.024,8
2022-05-09,SPY,0.0417,7
2022-05-09,QQQ,0.0304,4
2022-05-09,NVDA,0.0282,-1
2022-05-09,MSFT,0.0157,0
2022-05-09,FB,0.0144,-3
2022-05-09,AMD,0.0528,-2
2022-05-09,AAPL,0.038,-4
2022-05-06,TSLA,0.0351,2
2022-05-06,TQQQ,0.0312,0
2022-05-06,SQQQ,0.0329,10
2022-05-06,SPY,0.0418,6
2022-05-06,QQQ,0.0362,3
2022-05-06,NVDA,0.0284,1
2022-05-06,MSFT,0.0128,4
2022-05-06,FB,0.0129,-1
2022-05-06,AMD,0.0599,-1
2022-05-06,AAPL,0.0381,-2
2022-05-05,TSLA,0.0387,1
2022-05-05,TQQQ,0.0322,1
2022-05-05,SQQQ,0.0271,11
2022-05-05,SPY,0.0482,5
2022-05-05,QQQ,0.0407,4
2022-05-05,NVDA,0.0281,1
2022-05-05,MSFT,0.0148,4
2022-05-05,FB,0.0152,-1
2022-05-05,AMD,0.0615,-1
2022-05-05,AAPL,0.0407,-1
2022-05-04,TSLA,0.0421,0
2022-05-04,TQQQ,0.028,1
2022-05-04,SQQQ,0.0233,10
2022-05-04,SPY,0.0368,3
2022-05-04,QQQ,0.0353,3
2022-05-04,NVDA,0.0333,0
2022-05-04,LYFT,0.013,-3
2022-05-04,FB,0.0178,-1
2022-05-04,AMD,0.0894,-2
2022-05-04,AAPL,0.0391,-4
2022-05-03,TSLA,0.0403,0
2022-05-03,TQQQ,0.025,1
2022-05-03,SQQQ,0.0236,10
2022-05-03,SPY,0.0464,3
2022-05-03,QQQ,0.0335,3
2022-05-03,NVDA,0.0308,-1
2022-05-03,MSFT,0.0108,2
2022-05-03,FB,0.0247,-1
2022-05-03,AMD,0.0474,-3
2022-05-03,AAPL,0.0415,-5
2022-05-02,TSLA,0.0373,1
2022-05-02,TQQQ,0.0256,2
2022-05-02,SQQQ,0.0279,9
2022-05-02,SPY,0.0466,3
2022-05-02,QQQ,0.0338,2
2022-05-02,NVDA,0.0317,-2
2022-05-02,FB,0.0225,-1
2022-05-02,AMZN,0.0161,3
2022-05-02,AMD,0.0359,-4
2022-05-02,AAPL,0.0422,-5
2022-04-29,TSLA,0.0479,1
2022-04-29,TQQQ,0.0223,1
2022-04-29,SQQQ,0.029,10
2022-04-29,SPY,0.0421,4
2022-04-29,QQQ,0.033,1
2022-04-29,NVDA,0.0284,-1
2022-04-29,FB,0.0252,-1
2022-04-29,AMZN,0.0381,4
2022-04-29,AMD,0.0275,-4
2022-04-29,AAPL,0.0512,-3
2022-04-28,TSLA,0.0589,0
2022-04-28,TQQQ,0.0228,-1
2022-04-28,TDOC,0.0148,-2
2022-04-28,SQQQ,0.0262,12
2022-04-28,SPY,0.0409,2
2022-04-28,QQQ,0.0331,-2
2022-04-28,NVDA,0.0298,-2
2022-04-28,FB,0.0499,0
2022-04-28,AMD,0.0318,-5
2022-04-28,AAPL,0.0425,-4
2022-04-27,TSLA,0.0439,0
2022-04-27,TQQQ,0.0256,-1
2022-04-27,SQQQ,0.0294,12
2022-04-27,SPY,0.0399,5
2022-04-27,QQQ,0.0366,1
2022-04-27,NVDA,0.0268,-3
2022-04-27,MSFT,0.0356,1
2022-04-27,BA,0.024,-2
2022-04-27,AMD,0.032,-5
2022-04-27,AAPL,0.031,-5
2022-04-26,TSLA,0.0709,2
2022-04-26,TQQQ,0.0259,0
2022-04-26,SQQQ,0.0236,13
2022-04-26,SPY,0.0398,6
2022-04-26,QQQ,0.0381,3
2022-04-26,NVDA,0.0371,-2
2022-04-26,MSFT,0.0173,2
2022-04-26,FB,0.0135,1
2022-04-26,AMD,0.0324,-4
2022-04-26,AAPL,0.0349,-5
2022-04-25,TWTR,0.0307,3
2022-04-25,TSLA,0.0351,1
2022-04-25,TQQQ,0.0246,0
2022-04-25,SQQQ,0.024,11
2022-04-25,SPY,0.0406,6
2022-04-25,QQQ,0.0354,2
2022-04-25,NVDA,0.034,-3
2022-04-25,NFLX,0.0157,-1
2022-04-25,AMD,0.0352,-6
2022-04-25,AAPL,0.0318,-6
2022-04-22,TWTR,0.0196,1
2022-04-22,TSLA,0.0382,1
2022-04-22,TQQQ,0.0199,2
2022-04-22,SQQQ,0.0263,10
2022-04-22,SPY,0.0418,7
2022-04-22,QQQ,0.0331,2
2022-04-22,NVDA,0.0352,-2
2022-04-22,NFLX,0.0252,-2
2022-04-22,AMD,0.0281,-4
2022-04-22,AAPL,0.0337,-4
2022-04-21,TSLA,0.0534,1
2022-04-21,TQQQ,0.0196,4
2022-04-21,SQQQ,0.021,9
2022-04-21,SPY,0.0366,7
2022-04-21,QQQ,0.0335,1
2022-04-21,NVDA,0.0335,-1
2022-04-21,NFLX,0.0417,-2
2022-04-21,FB,0.0181,1
2022-04-21,AMD,0.0293,-2
2022-04-21,AAPL,0.0309,-2
2022-04-20,TSLA,0.0395,2
2022-04-20,TQQQ,0.0187,6
2022-04-20,SQQQ,0.018,6
2022-04-20,SPY,0.0311,5
2022-04-20,QQQ,0.0289,2
2022-04-20,NVDA,0.0277,0
2022-04-20,NFLX,0.0954,1
2022-04-20,FB,0.0192,0
2022-04-20,AMD,0.0265,-2
2022-04-20,AAPL,0.0275,-3
2022-04-19,TWTR,0.036,1
2022-04-19,TSLA,0.0326,2
2022-04-19,TQQQ,0.0185,6
2022-04-19,SQQQ,0.0158,6
2022-04-19,SPY,0.0367,3
2022-04-19,QQQ,0.0294,0
2022-04-19,NVDA,0.0362,1
2022-04-19,FB,0.0106,-2
2022-04-19,AMD,0.0351,-3
2022-04-19,AAPL,0.0299,-3
2022-04-18,TWTR,0.0407,1
2022-04-18,TSLA,0.034,2
2022-04-18,TQQQ,0.0169,5
2022-04-18,SQQQ,0.0183,7
2022-04-18,SPY,0.0308,3
2022-04-18,QQQ,0.0285,0
2022-04-18,NVDA,0.0353,1
2022-04-18,MSFT,0.011,-2
2022-04-18,AMD,0.0355,-1
2022-04-18,AAPL,0.0327,-3
2022-04-14,VERU,0.0209,7
2022-04-14,TWTR,0.0679,1
2022-04-14,TSLA,0.0323,2
2022-04-14,TQQQ,0.0173,8
2022-04-14,SQQQ,0.0164,5
2022-04-14,SPY,0.0322,4
2022-04-14,QQQ,0.0306,3
2022-04-14,NVDA,0.035,2
2022-04-14,AMD,0.0333,0
2022-04-14,AAPL,0.0376,-2
2022-04-13,VERU,0.0212,8
2022-04-13,TWTR,0.0139,-1
2022-04-13,TSLA,0.035,1
2022-04-13,TQQQ,0.0182,10
2022-04-13,SQQQ,0.016,4
2022-04-13,SPY,0.029,4
2022-04-13,QQQ,0.0285,5
2022-04-13,NVDA,0.0383,0
2022-04-13,AMD,0.0465,-1
2022-04-13,AAPL,0.0353,-5
2022-04-12,TWTR,0.0187,-2
2022-04-12,TSLA,0.0383,1
2022-04-12,TQQQ,0.0216,8
2022-04-12,SQQQ,0.0218,5
2022-04-12,SPY,0.0328,6
2022-04-12,QQQ,0.0318,5
2022-04-12,NVDA,0.0487,-1
2022-04-12,MSFT,0.016,-1
2022-04-12,AMD,0.0452,-1
2022-04-12,AAPL,0.0357,-6
2022-04-11,VERU,0.0267,11
2022-04-11,TWTR,0.0366,-1
2022-04-11,TSLA,0.0409,1
2022-04-11,TQQQ,0.0164,8
2022-04-11,SPY,0.0304,4
2022-04-11,QQQ,0.027,5
2022-04-11,NVDA,0.0406,0
2022-04-11,MSFT,0.0192,-1
2022-04-11,AMD,0.049,-1
2022-04-11,AAPL,0.0312,-6
2022-04-08,TWTR,0.0272,0
2022-04-08,TSLA,0.0355,1
2022-04-08,TQQQ,0.0218,7
2022-04-08,SQQQ,0.0169,6
2022-04-08,SPY,0.0303,4
2022-04-08,QQQ,0.0287,5
2022-04-08,OXY,0.0125,3
2022-04-08,NVDA,0.0442,1
2022-04-08,AMD,0.0542,0
2022-04-08,AAPL,0.0361,-5
2022-04-07,TWTR,0.0387,1
2022-04-07,TSLA,0.043,1
2022-04-07,TQQQ,0.022,7
2022-04-07,SQQQ,0.0189,6
2022-04-07,SPY,0.0251,4
2022-04-07,QQQ,0.0293,3
2022-04-07,NVDA,0.0429,1
2022-04-07,HPQ,0.0134,-1
2022-04-07,AMD,0.0481,0
2022-04-07,AAPL,0.0321,-4
2022-04-06,TWTR,0.0462,1
2022-04-06,TSLA,0.0446,1
2022-04-06,TQQQ,0.0218,7
2022-04-06,SQQQ,0.0174,7
2022-04-06,SPY,0.0314,4
2022-04-06,QQQ,0.031,3
2022-04-06,NVDA,0.0466,1
2022-04-06,MSFT,0.0169,-2
2022-04-06,AMD,0.0469,0
2022-04-06,AAPL,0.0338,-5
2022-04-05,TWTR,0.0641,1
2022-04-05,TSLA,0.0495,2
2022-04-05,TQQQ,0.0166,8
2022-04-05,SQQQ,0.0128,8
2022-04-05,SPY,0.0296,2
2022-04-05,QQQ,0.0285,1
2022-04-05,NVDA,0.0328,2
2022-04-05,FB,0.0137,2
2022-04-05,AMD,0.0404,0
2022-04-05,AAPL,0.0317,-1
2022-04-04,TWTR,0.0766,-1
2022-04-04,TSLA,0.0544,2
2022-04-04,TQQQ,0.0135,8
2022-04-04,SPY,0.025,2
2022-04-04,QQQ,0.0203,-1
2022-04-04,NVDA,0.0317,1
2022-04-04,NIO,0.0123,1
2022-04-04,FB,0.0126,2
2022-04-04,AMD,0.0512,-1
2022-04-04,AAPL,0.0333,-3
2022-04-01,TSLA,0.0295,1
2022-04-01,TQQQ,0.0194,9
2022-04-01,SQQQ,0.0159,4
2022-04-01,SPY,0.0324,4
2022-04-01,QQQ,0.0287,3
2022-04-01,NVDA,0.0473,0
2022-04-01,NIO,0.0155,1
2022-04-01,BABA,0.0179,0
2022-04-01,AMD,0.0558,-1
2022-04-01,AAPL,0.0348,-3
2022-03-31,TSLA,0.0297,2
2022-03-31,TQQQ,0.0185,11
2022-03-31,SQQQ,0.0154,2
2022-03-31,SPY,0.0293,4
2022-03-31,QQQ,0.0253,3
2022-03-31,NVDA,0.0484,0
2022-03-31,LGVN,0.013,1
2022-03-31,AMD,0.0635,-3
2022-03-31,AMC,0.0169,-1
2022-03-31,AAPL,0.0341,-2
2022-03-30,TSLA,0.0378,2
2022-03-30,TQQQ,0.0182,13
2022-03-30,SPY,0.0264,2
2022-03-30,QQQ,0.0268,3
2022-03-30,NVDA,0.0398,0
2022-03-30,NIO,0.0155,1
2022-03-30,MU,0.0184,5
2022-03-30,AMD,0.0462,-3
2022-03-30,AMC,0.0168,1
2022-03-30,AAPL,0.0395,-2
2022-03-29,TSLA,0.0419,2
2022-03-29,TQQQ,0.0191,14
2022-03-29,SPY,0.0274,4
2022-03-29,QQQ,0.0269,4
2022-03-29,NVDA,0.0411,0
2022-03-29,MSFT,0.0131,0
2022-03-29,FB,0.0128,1
2022-03-29,AMD,0.0391,-3
2022-03-29,AMC,0.0332,2
2022-03-29,AAPL,0.0352,-2
2022-03-28,TSLA,0.0706,2
2022-03-28,TQQQ,0.0192,12
2022-03-28,SQQQ,0.0124,3
2022-03-28,SPY,0.0257,4
2022-03-28,QQQ,0.0268,5
2022-03-28,NVDA,0.0382,0
2022-03-28,MSFT,0.0146,0
2022-03-28,AMD,0.0444,-3
2022-03-28,AMC,0.0382,1
2022-03-28,AAPL,0.041,-2
2022-03-25,TSLA,0.038,2
2022-03-25,TQQQ,0.0218,11
2022-03-25,TLRY,0.0161,9
2022-03-25,SPY,0.0275,4
2022-03-25,QQQ,0.0289,6
2022-03-25,NVDA,0.0596,0
2022-03-25,FB,0.0196,1
2022-03-25,BABA,0.0161,-2
2022-03-25,AMD,0.0465,-2
2022-03-25,AAPL,0.0383,-2
2022-03-24,TSLA,0.0492,2
2022-03-24,TQQQ,0.0175,10
2022-03-24,SQQQ,0.0142,4
2022-03-24,SPY,0.0244,3
2022-03-24,QQQ,0.0251,7
2022-03-24,NVDA,0.0891,0
2022-03-24,FB,0.0131,0
2022-03-24,BABA,0.0193,-1
2022-03-24,AMD,0.0588,-1
2022-03-24,AAPL,0.0376,-2
2022-03-23,TSLA,0.081,2
2022-03-23,TQQQ,0.0194,7
2022-03-23,SQQQ,0.0169,4
2022-03-23,SPY,0.0242,3
2022-03-23,QQQ,0.0225,5
2022-03-23,NVDA,0.0392,0
2022-03-23,BABA,0.0303,-1
2022-03-23,AMD,0.0417,-1
2022-03-23,AMC,0.0188,0
2022-03-23,AAPL,0.0381,-1
2022-03-22,TSLA,0.0687,2
2022-03-22,TQQQ,0.0186,9
2022-03-22,SQQQ,0.0144,5
2022-03-22,SPY,0.028,3
2022-03-22,QQQ,0.0259,6
2022-03-22,PDD,0.0152,-1
2022-03-22,NVDA,0.0471,1
2022-03-22,BABA,0.035,-1
2022-03-22,AMD,0.0447,0
2022-03-22,AAPL,0.0322,-1
2022-03-21,TSLA,0.0482,2
2022-03-21,TQQQ,0.0197,10
2022-03-21,SQQQ,0.0191,4
2022-03-21,SPY,0.0303,3
2022-03-21,QQQ,0.0265,5
2022-03-21,NVDA,0.0502,0
2022-03-21,BABA,0.017,-2
2022-03-21,BA,0.0151,-1
2022-03-21,AMD,0.0483,0
2022-03-21,AAPL,0.0324,-1
2022-03-18,TSLA,0.0421,1
2022-03-18,TQQQ,0.0191,9
2022-03-18,SQQQ,0.0168,5
2022-03-18,SPY,0.0293,3
2022-03-18,QQQ,0.025,5
2022-03-18,NVDA,0.0519,0
2022-03-18,NIO,0.0133,2
2022-03-18,BABA,0.031,-1
2022-03-18,AMD,0.0447,1
2022-03-18,AAPL,0.0309,0
2022-03-17,TSLA,0.0403,1
2022-03-17,TQQQ,0.0206,7
2022-03-17,SQQQ,0.016,4
2022-03-17,SPY,0.031,2
2022-03-17,QQQ,0.0248,4
2022-03-17,OXY,0.0118,-4
2022-03-17,NVDA,0.0398,0
2022-03-17,BABA,0.0345,-2
2022-03-17,AMD,0.0476,0
2022-03-17,AAPL,0.0295,0
2022-03-16,TSLA,0.0362,1
2022-03-16,TQQQ,0.021,6
2022-03-16,SQQQ,0.0209,6
2022-03-16,SPY,0.0301,3
2022-03-16,QQQ,0.0293,4
2022-03-16,NVDA,0.0453,-1
2022-03-16,NIO,0.0136,1
2022-03-16,BABA,0.0471,-3
2022-03-16,AMD,0.0406,-1
2022-03-16,AAPL,0.031,-1
2022-03-15,TSLA,0.0388,2
2022-03-15,TQQQ,0.0169,5
2022-03-15,SQQQ,0.0179,7
2022-03-15,SPY,0.0266,2
2022-03-15,QQQ,0.0256,4
2022-03-15,NVDA,0.0342,-2
2022-03-15,FB,0.012,0
2022-03-15,BABA,0.0218,-4
2022-03-15,AMD,0.0615,0
2022-03-15,AAPL,0.036,-2
2022-03-14,TSLA,0.037,2
2022-03-14,TQQQ,0.0164,7
2022-03-14,SQQQ,0.0185,7
2022-03-14,SPY,0.0276,4
2022-03-14,QQQ,0.0248,5
2022-03-14,NVDA,0.0243,-2
2022-03-14,FB,0.0121,-1
2022-03-14,BABA,0.0173,-4
2022-03-14,AMD,0.0427,0
2022-03-14,AAPL,0.0393,-2
2022-03-11,TSLA,0.0398,2
2022-03-11,TQQQ,0.0176,4
2022-03-11,SQQQ,0.0179,7
2022-03-11,SPY,0.0285,3
2022-03-11,QQQ,0.026,2
2022-03-11,NVDA,0.0266,-1
2022-03-11,FB,0.0157,0
2022-03-11,DOCU,0.016,0
2022-03-11,AMD,0.0434,-1
2022-03-11,AAPL,0.039,-1
2022-03-10,TSLA,0.0314,1
2022-03-10,TQQQ,0.0179,5
2022-03-10,SQQQ,0.0191,5
2022-03-10,SPY,0.0293,3
2022-03-10,QQQ,0.0272,3
2022-03-10,OXY,0.0215,1
2022-03-10,NVDA,0.0277,-1
2022-03-10,AMZN,0.0172,2
2022-03-10,AMD,0.0447,-1
2022-03-10,AAPL,0.0392,-2
2022-03-09,TSLA,0.0303,0
2022-03-09,TQQQ,0.0149,5
2022-03-09,SQQQ,0.0164,5
2022-03-09,SPY,0.0274,2
2022-03-09,QQQ,0.0228,2
2022-03-09,OXY,0.0259,-1
2022-03-09,NVDA,0.0334,-1
2022-03-09,CVX,0.012,-5
2022-03-09,AMD,0.0463,-2
2022-03-09,AAPL,0.0289,-3
2022-03-08,TSLA,0.0335,0
2022-03-08,TQQQ,0.0217,6
2022-03-08,SQQQ,0.0191,3
2022-03-08,SPY,0.0315,2
2022-03-08,QQQ,0.0275,4
2022-03-08,OXY,0.0156,-1
2022-03-08,NVDA,0.0278,-2
2022-03-08,MSFT,0.0152,-1
2022-03-08,AMD,0.0439,-3
2022-03-08,AAPL,0.0361,-4
2022-03-07,TSLA,0.0311,0
2022-03-07,TQQQ,0.0148,7
2022-03-07,SPY,0.0302,2
2022-03-07,QQQ,0.026,3
2022-03-07,OXY,0.0144,-3
2022-03-07,NVDA,0.0241,-1
2022-03-07,MSFT,0.015,-1
2022-03-07,FB,0.0138,-2
2022-03-07,AMD,0.0293,-3
2022-03-07,AAPL,0.0289,-4
2022-03-04,TSLA,0.0331,1
2022-03-04,TQQQ,0.0165,7
2022-03-04,SQQQ,0.0159,3
2022-03-04,SPY,0.032,2
2022-03-04,QQQ,0.0265,3
2022-03-04,OXY,0.0135,-5
2022-03-04,NVDA,0.0292,0
2022-03-04,INDO,0.0163,2
2022-03-04,AMD,0.0452,-2
2022-03-04,AAPL,0.03,-3
2022-03-03,TSLA,0.0355,2
2022-03-03,TQQQ,0.0205,7
2022-03-03,SQQQ,0.015,4
2022-03-03,SPY,0.0348,2
2022-03-03,SNOW,0.0282,-2
2022-03-03,QQQ,0.0309,0
2022-03-03,NVDA,0.0269,0
2022-03-03,MSFT,0.0124,0
2022-03-03,AMD,0.0566,-2
2022-03-03,AAPL,0.0315,-3
2022-03-02,TSLA,0.0417,2
2022-03-02,TQQQ,0.0185,7
2022-03-02,SQQQ,0.0124,3
2022-03-02,SPY,0.034,2
2022-03-02,QQQ,0.0267,0
2022-03-02,NVDA,0.028,0
2022-03-02,MSFT,0.0124,-1
2022-03-02,F,0.0109,4
2022-03-02,AMD,0.056,-2
2022-03-02,AAPL,0.0304,-4
2022-03-01,TSLA,0.0387,2
2022-03-01,TQQQ,0.0184,5
2022-03-01,SQQQ,0.0136,3
2022-03-01,SPY,0.0363,2
2022-03-01,QQQ,0.0281,0
2022-03-01,NVDA,0.0243,0
2022-03-01,MSFT,0.0131,0
2022-03-01,FB,0.0107,-1
2022-03-01,AMD,0.0572,-2
2022-03-01,AAPL,0.0323,-4
2022-02-28,TSLA,0.0509,2
2022-02-28,TQQQ,0.0202,6
2022-02-28,SQQQ,0.0155,4
2022-02-28,SQ,0.0169,1
2022-02-28,SPY,0.0379,2
2022-02-28,QQQ,0.0298,1
2022-02-28,NVDA,0.0311,0
2022-02-28,FB,0.014,-1
2022-02-28,AMD,0.0631,-2
2022-02-28,AAPL,0.0295,-5
2022-02-25,TSLA,0.0414,2
2022-02-25,TQQQ,0.0219,4
2022-02-25,SQQQ,0.0174,5
2022-02-25,SQ,0.0208,2
2022-02-25,SPY,0.0373,2
2022-02-25,QQQ,0.03,-1
2022-02-25,NVDA,0.0347,0
2022-02-25,FB,0.016,0
2022-02-25,AMD,0.0612,-2
2022-02-25,AAPL,0.0324,-7
2022-02-24,TSLA,0.0441,1
2022-02-24,TQQQ,0.0216,4
2022-02-24,SQQQ,0.0202,7
2022-02-24,SPY,0.0352,2
2022-02-24,QQQ,0.0309,0
2022-02-24,NVDA,0.0355,-1
2022-02-24,MSFT,0.0171,-1
2022-02-24,FB,0.017,-1
2022-02-24,AMD,0.0426,-4
2022-02-24,AAPL,0.0345,-7
2022-02-23,TSLA,0.0506,1
2022-02-23,TQQQ,0.0201,5
2022-02-23,SQQQ,0.0209,8
2022-02-23,SPY,0.0373,2
2022-02-23,QQQ,0.0333,-1
2022-02-23,NVDA,0.0414,-1
2022-02-23,MSFT,0.0127,-3
2022-02-23,FB,0.0217,-2
2022-02-23,AMD,0.0597,-2
2022-02-23,AAPL,0.0299,-8
2022-02-22,TSLA,0.0421,1
2022-02-22,TQQQ,0.0178,4
2022-02-22,SQQQ,0.0194,8
2022-02-22,SPY,0.0359,1
2022-02-22,ROKU,0.0249,-9
2022-02-22,QQQ,0.0311,-1
2022-02-22,NVDA,0.0443,1
2022-02-22,FB,0.018,-1
2022-02-22,AMD,0.0586,-3
2022-02-22,AAPL,0.028,-7
2022-02-18,TSLA,0.0383,1
2022-02-18,TQQQ,0.0188,3
2022-02-18,SQQQ,0.0195,9
2022-02-18,SPY,0.0331,2
2022-02-18,ROKU,0.0306,-6
2022-02-18,QQQ,0.0332,-2
2022-02-18,NVDA,0.0627,2
2022-02-18,FB,0.0175,0
2022-02-18,AMD,0.0468,-1
2022-02-18,AAPL,0.0286,-5
2022-02-17,TSLA,0.0327,1
2022-02-17,TQQQ,0.0149,4
2022-02-17,SPY,0.0254,2
2022-02-17,RBLX,0.0166,1
2022-02-17,QQQ,0.0263,-2
2022-02-17,NVDA,0.0657,4
2022-02-17,FB,0.0186,1
2022-02-17,DASH,0.0255,1
2022-02-17,AMD,0.0463,-1
2022-02-17,AAPL,0.0224,-3
2022-02-16,UPST,0.0211,1
2022-02-16,TSLA,0.0309,0
2022-02-16,TQQQ,0.017,5
2022-02-16,SPY,0.0272,0
2022-02-16,RBLX,0.0271,0
2022-02-16,QQQ,0.0308,1
2022-02-16,NVDA,0.0638,3
2022-02-16,FB,0.0259,2
2022-02-16,AMD,0.0571,0
2022-02-16,AAPL,0.0231,-2
2022-02-15,TSLA,0.0364,0
2022-02-15,TQQQ,0.0149,5
2022-02-15,SPY,0.0293,2
2022-02-15,SPCE,0.0124,8
2022-02-15,QQQ,0.0278,1
2022-02-15,NVDA,0.0654,2
2022-02-15,MSFT,0.0152,1
2022-02-15,FB,0.0253,1
2022-02-15,AMD,0.0766,-2
2022-02-15,AAPL,0.0253,-2
2022-02-14,TSLA,0.04,0
2022-02-14,TQQQ,0.0177,2
2022-02-14,SQQQ,0.0184,9
2022-02-14,SPY,0.0344,2
2022-02-14,QQQ,0.0299,-1
2022-02-14,NVDA,0.0349,2
2022-02-14,MSFT,0.0164,1
2022-02-14,FB,0.0203,1
2022-02-14,AMD,0.0823,-1
2022-02-14,AAPL,0.027,-3
2022-02-11,TSLA,0.0419,1
2022-02-11,TQQQ,0.0216,6
2022-02-11,SQQQ,0.0163,6
2022-02-11,SPY,0.0339,2
2022-02-11,QQQ,0.0349,0
2022-02-11,NVDA,0.037,3
2022-02-11,MSFT,0.0178,2
2022-02-11,FB,0.021,2
2022-02-11,AMD,0.0635,1
2022-02-11,AAPL,0.0284,-1
2022-02-10,TSLA,0.0315,1
2022-02-10,TQQQ,0.0198,5
2022-02-10,SPY,0.0314,0
2022-02-10,QQQ,0.0382,0
2022-02-10,NVDA,0.0381,4
2022-02-10,MSFT,0.019,3
2022-02-10,FB,0.0247,2
2022-02-10,AMD,0.0467,2
2022-02-10,AFRM,0.0197,2
2022-02-10,AAPL,0.0257,0
2022-02-09,TSLA,0.0331,1
2022-02-09,TQQQ,0.016,4
2022-02-09,SPY,0.0274,-2
2022-02-09,QQQ,0.0267,0
2022-02-09,NVDA,0.0447,4
2022-02-09,MSFT,0.0154,3
2022-02-09,FB,0.0551,1
2022-02-09,ENPH,0.0133,6
2022-02-09,AMD,0.0502,2
2022-02-09,AAPL,0.0288,0
2022-02-08,TSLA,0.0328,1
2022-02-08,TQQQ,0.0177,4
2022-02-08,SPY,0.0281,1
2022-02-08,SNAP,0.015,-3
2022-02-08,QQQ,0.0343,2
2022-02-08,PTON,0.0428,2
2022-02-08,NVDA,0.0336,3
2022-02-08,FB,0.058,1
2022-02-08,AMD,0.0466,1
2022-02-08,AAPL,0.0335,0
2022-02-07,TSLA,0.0439,1
2022-02-07,TQQQ,0.0184,3
2022-02-07,SPY,0.029,-1
2022-02-07,SNAP,0.023,-1
2022-02-07,QQQ,0.0326,1
2022-02-07,PTON,0.0148,4
2022-02-07,NVDA,0.0278,3
2022-02-07,FB,0.0582,2
2022-02-07,AMD,0.0487,2
2022-02-07,AAPL,0.0264,0
2022-02-04,TSLA,0.0412,0
2022-02-04,TQQQ,0.0216,2
2022-02-04,SPY,0.0335,-1
2022-02-04,SNAP,0.0689,1
2022-02-04,QQQ,0.0321,1
2022-02-04,NVDA,0.0214,3
2022-02-04,FB,0.0612,3
2022-02-04,AMZN,0.0208,1
2022-02-04,AMD,0.0414,1
2022-02-04,AAPL,0.0266,0
2022-02-03,TSLA,0.0438,0
2022-02-03,TQQQ,0.0204,4
2022-02-03,SPY,0.0284,1
2022-02-03,QQQ,0.0347,2
2022-02-03,PYPL,0.0216,3
2022-02-03,NVDA,0.0231,3
2022-02-03,MSFT,0.0175,4
2022-02-03,FB,0.1107,5
2022-02-03,AMD,0.054,2
2022-02-03,AAPL,0.0283,1
2022-02-02,TSLA,0.0369,0
2022-02-02,TQQQ,0.022,2
2022-02-02,SPY,0.0285,0
2022-02-02,QQQ,0.032,1
2022-02-02,PYPL,0.0608,6
2022-02-02,NVDA,0.0353,4
2022-02-02,MSFT,0.0189,4
2022-02-02,FB,0.0217,7
2022-02-02,AMD,0.082,2
2022-02-02,AAPL,0.0308,2
2022-02-01,TSLA,0.0454,0
2022-02-01,TQQQ,0.0202,1
2022-02-01,SPY,0.0277,0
2022-02-01,QQQ,0.0316,1
2022-02-01,NVDA,0.0364,1
2022-02-01,NFLX,0.0153,0
2022-02-01,MSFT,0.0225,4
2022-02-01,AMD,0.0543,2
2022-02-01,AMC,0.0113,1
2022-02-01,AAPL,0.0355,2
2022-01-31,TSLA,0.0636,0
2022-01-31,TQQQ,0.0206,-2
2022-01-31,SQQQ,0.0104,11
2022-01-31,SPY,0.0304,-1
2022-01-31,QQQ,0.0318,2
2022-01-31,NVDA,0.0368,0
2022-01-31,NFLX,0.0132,-1
2022-01-31,MSFT,0.0246,4
2022-01-31,AMD,0.0395,-1
2022-01-31,AAPL,0.0413,1
2022-01-28,TSLA,0.0755,0
2022-01-28,TQQQ,0.0205,-2
2022-01-28,SQQQ,0.0137,9
2022-01-28,SPY,0.0323,2
2022-01-28,QQQ,0.0315,3
2022-01-28,NVDA,0.0312,-2
2022-01-28,MSFT,0.0224,2
2022-01-28,LCID,0.0086,6
2022-01-28,AMD,0.0315,-2
2022-01-28,AAPL,0.0605,2
2022-01-27,TSLA,0.0798,2
2022-01-27,TQQQ,0.0202,-2
2022-01-27,SQQQ,0.0145,9
2022-01-27,SPY,0.0325,3
2022-01-27,QQQ,0.029,2
2022-01-27,NVDA,0.0324,-2
2022-01-27,NFLX,0.0162,-3
2022-01-27,MSFT,0.0253,2
2022-01-27,AMD,0.0356,-2
2022-01-27,AAPL,0.0378,3
